"order_id","order_date","customer_id","sales"
"CA-2017-124898","2017-09-11","DB-12910","184.66"
"CA-2016-110366","2016-09-05","JD-15895","82.8"
"US-2016-136581","2016-11-10","SV-20365","31.104"
"CA-2015-142139","2015-08-31","SD-20485","20.96"
"CA-2015-118444","2015-11-05","VD-21670","387.136"
"CA-2015-130253","2015-12-14","PP-18955","15.24"
"CA-2016-127138","2016-03-12","DK-13225","1632.3619999999999"
"CA-2017-158722","2017-10-20","MA-17560","45.528"
"CA-2015-142454","2015-08-15","RE-19450","174.49"
"US-2017-169502","2017-08-28","MG-17650","113.41"
"CA-2015-140375","2015-10-02","SG-20470","26.82"
"CA-2015-132136","2015-03-08","FO-14305","8.568"
"CA-2016-151372","2016-09-05","JH-15985","112.11999999999999"
"CA-2015-117611","2015-11-08","MZ-17335","376.97"
"US-2016-158288","2016-11-26","EH-13945","78.759"
"CA-2014-157784","2014-07-05","MC-17845","514.0300000000001"
"CA-2014-120768","2014-12-19","IM-15070","1979.8899999999999"
"CA-2016-161781","2016-09-29","CC-12100","40.88"
"CA-2017-126718","2017-04-29","KT-16480","4.91"
"CA-2016-152247","2016-11-07","MA-17995","1603.136"
"CA-2015-111206","2015-07-18","RF-19735","519.96"
"US-2017-125717","2017-09-28","DS-13030","535.264"
"CA-2015-114048","2015-12-14","EH-13945","29.22"
"CA-2017-109757","2017-09-04","MD-17350","49.70400000000001"
"CA-2014-132787","2014-09-19","MC-18130","92.52"
"US-2014-109456","2014-10-16","LS-17245","194.322"
"CA-2015-158421","2015-09-21","GB-14575","3631.96"
"CA-2017-121909","2017-07-31","EA-14035","54.816"
"CA-2016-152940","2016-11-10","RO-19780","29.74"
"CA-2014-141796","2014-06-21","JG-15160","1214.85"
"CA-2015-120439","2015-06-14","AD-10180","51.072"
"US-2017-118598","2017-11-16","CM-12190","119.94"
"CA-2016-131380","2016-03-28","CC-12220","93.9"
"CA-2016-149482","2016-11-14","RR-19315","7.38"
"CA-2015-138009","2015-11-29","SF-20965","1542.47"
"CA-2016-165561","2016-11-24","CR-12580","25.35"
"CA-2014-159478","2014-09-30","MH-17785","15.24"
"CA-2016-165484","2016-10-23","HK-14890","70.97200000000001"
"CA-2016-108882","2016-01-09","LA-16780","727.8779999999999"
"CA-2017-106047","2017-07-12","CS-11860","3.816"
"CA-2015-157084","2015-12-19","JG-15160","1941.81"
"CA-2014-154627","2014-10-29","SA-20830","2735.952"
"CA-2014-113887","2014-04-05","TH-21550","55.48"
"US-2017-136868","2017-10-06","CR-12820","681.9100000000001"
"CA-2017-109778","2017-07-16","VM-21685","2.912"
"CA-2016-105760","2016-06-19","KC-16255","17.12"
"US-2015-161347","2015-09-13","HG-14845","2.412"
"CA-2015-138534","2015-07-17","JM-15535","195.466"
"US-2017-158505","2017-07-21","SF-20200","97.91799999999999"
"CA-2017-142293","2017-09-17","SC-20380","89.97"
"CA-2014-143210","2014-12-01","AA-10645","327.56"
"US-2014-141257","2014-06-08","CS-11950","585.552"
"CA-2015-126739","2015-11-01","JH-16180","327.564"
"CA-2015-166135","2015-10-01","SC-20440","139.424"
"CA-2015-113040","2015-08-27","CC-12100","5.104"
"CA-2017-117513","2017-03-03","BT-11395","399.672"
"CA-2014-138128","2014-12-09","FP-14320","1110.6480000000001"
"US-2016-155103","2016-12-02","JF-15190","505.368"
"CA-2016-125206","2016-01-03","LR-16915","114.46"
"CA-2016-134348","2016-11-12","MS-17710","42.622"
"US-2016-128293","2016-06-02","KC-16255","64.784"
"CA-2015-157959","2015-02-03","RW-19540","136.92"
"CA-2015-120782","2015-04-28","SD-20485","3999.7019999999998"
"CA-2016-141523","2016-12-19","MH-17440","37.768"
"CA-2017-102407","2017-12-09","AT-10435","1096.4879999999998"
"CA-2014-163013","2014-11-28","BF-11080","14.67"
"US-2014-157021","2014-04-01","KM-16720","46.688"
"US-2014-127635","2014-09-14","SC-20260","31.408"
"CA-2017-131282","2017-02-05","CB-12025","251.112"
"CA-2017-151911","2017-04-30","DL-13495","62.96"
"CA-2017-129378","2017-10-01","NS-18505","413.784"
"CA-2014-124023","2014-04-07","PJ-19015","8.96"
"US-2017-102638","2017-12-29","MC-17845","6.03"
"US-2017-141509","2017-09-29","SC-20575","99.2"
"CA-2016-129847","2016-09-02","TA-21385","84.272"
"CA-2015-131758","2015-05-28","KB-16315","60.870000000000005"
"CA-2015-116750","2015-07-05","BF-10975","12.158000000000001"
"CA-2017-158169","2017-08-12","JM-16195","597.86"
"US-2017-115595","2017-10-09","XP-21865","35.2"
"CA-2016-161158","2016-05-09","PS-18970","8"
"CA-2017-104066","2017-12-05","QJ-19255","205.03"
"CA-2014-168130","2014-09-19","BS-11365","887.103"
"CA-2015-138219","2015-03-23","BP-11095","33.36"
"US-2016-119298","2016-11-25","EP-13915","59.98"
"US-2014-164406","2014-08-15","BD-11605","505.28200000000004"
"US-2015-159513","2015-04-02","JD-15790","71.976"
"CA-2016-150350","2016-08-23","MS-17770","1599.864"
"CA-2015-109575","2015-09-18","KH-16630","2503.8199999999997"
"CA-2015-102855","2015-04-05","JF-15415","263.78"
"CA-2016-148852","2016-05-26","SV-20785","1119.1480000000001"
"CA-2017-130841","2017-07-28","MH-17620","1170.5639999999999"
"CA-2016-131576","2016-11-22","RD-19585","49.44"
"US-2017-110604","2017-05-15","JF-15295","303.544"
"CA-2015-149517","2015-09-19","FC-14245","60.84"
"US-2016-165505","2016-01-23","CB-12535","1672.31"
"CA-2015-156923","2015-02-16","SP-20860","35.88"
"CA-2017-117702","2017-11-28","LS-16975","1071.7400000000002"
"CA-2016-147536","2016-12-26","AR-10510","89.97"
"US-2016-117793","2016-08-23","MA-17560","79.74000000000001"
"CA-2014-150203","2014-12-05","JB-15925","250.26"
"CA-2014-121762","2014-02-14","ML-17395","560.55"
"US-2014-143581","2014-08-19","BS-11365","344.91"
"CA-2017-106782","2017-12-21","LP-17095","375.34"
"CA-2017-142125","2017-10-21","JB-15400","60.72"
"CA-2016-163573","2016-11-24","AC-10450","1219.96"
"CA-2016-124583","2016-09-01","LB-16795","12.78"
"CA-2015-111234","2015-02-18","AB-10600","9.24"
"CA-2016-113243","2016-06-10","OT-18730","1388.7800000000002"
"CA-2014-130155","2014-05-19","TD-20995","34.2"
"CA-2014-123127","2014-09-08","SP-20620","16.78"
"CA-2015-124653","2015-12-24","DB-13120","167.31"
"CA-2017-109393","2017-06-30","JC-15775","435.999"
"CA-2016-113292","2016-03-18","DB-13060","871.8"
"CA-2014-110219","2014-05-05","EB-13870","127.869"
"CA-2014-114314","2014-10-11","DB-13555","16.23"
"CA-2015-124975","2015-06-22","MG-17875","796.425"
"US-2017-107272","2017-11-05","TS-21610","246.38"
"CA-2017-103765","2017-11-24","JG-15310","13.762"
"CA-2017-100055","2017-05-28","MD-17860","152.59"
"US-2017-115609","2017-11-02","CS-12505","168.1"
"CA-2017-147564","2017-10-02","BP-11155","49.12"
"CA-2015-144267","2015-08-21","NZ-18565","632.148"
"CA-2017-148264","2017-12-08","LF-17185","218.81"
"CA-2015-133494","2015-03-01","RP-19390","3.552"
"US-2017-159205","2017-03-31","DB-12910","732.93"
"CA-2016-144729","2016-10-21","JE-15745","154.44"
"CA-2017-100097","2017-11-26","MN-17935","1115.25"
"CA-2017-141117","2017-10-02","JK-16090","374.618"
"CA-2016-166163","2016-08-15","CY-12745","75.126"
"CA-2014-152296","2014-08-01","IL-15100","19.752"
"CA-2015-145835","2015-05-13","BF-11170","238.384"
"CA-2014-131541","2014-07-28","CK-12205","193.152"
"CA-2015-161711","2015-11-28","MC-17425","130.4"
"CA-2015-110765","2015-10-16","MP-17965","824.97"
"CA-2017-105326","2017-08-20","KT-16480","25.92"
"CA-2016-141180","2016-05-15","DP-13000","7.764"
"US-2015-136427","2015-06-20","JM-16195","125.944"
"CA-2016-137743","2016-07-30","KH-16360","1045.872"
"CA-2016-146941","2016-12-10","DL-13315","442.5"
"CA-2014-102645","2014-01-23","IM-15055","40.08"
"CA-2014-101770","2014-03-31","KB-16240","1.869"
"CA-2016-164154","2016-09-11","NZ-18565","59.94800000000001"
"CA-2016-124527","2016-11-16","IM-15055","8.32"
"CA-2015-113901","2015-10-19","NH-18610","188.23"
"CA-2014-127523","2014-05-11","BG-11695","35.91"
"CA-2015-104486","2015-05-01","PO-18850","84.55600000000001"
"CA-2016-169663","2016-03-10","RH-19510","3384.45"
"CA-2016-152457","2016-09-12","SC-20695","68.52"
"CA-2014-141299","2014-06-03","RB-19795","15.28"
"US-2017-168116","2017-11-04","GT-14635","8167.419999999999"
"CA-2015-156377","2015-12-31","TB-21625","18.416"
"CA-2017-164364","2017-11-12","CS-12355","47.1"
"CA-2017-164917","2017-12-02","MK-17905","47.96"
"CA-2017-105074","2017-06-24","MB-17305","21.744"
"CA-2014-107706","2014-02-14","ST-20530","16.176"
"CA-2017-154907","2017-03-31","DS-13180","205.3328"
"US-2017-148551","2017-01-12","DB-13120","760.98"
"CA-2015-148495","2015-08-13","SF-20065","31.56"
"CA-2017-169810","2017-07-25","RB-19360","20.23"
"CA-2017-156363","2017-10-22","ML-17395","64.38"
"CA-2017-123624","2017-11-13","SE-20110","82.95"
"CA-2014-111857","2014-04-23","NM-18445","48.91"
"CA-2016-105753","2016-10-20","LC-16960","61.1"
"CA-2016-113817","2016-11-07","MJ-17740","27.68"
"CA-2017-146983","2017-09-02","AH-10210","1577.94"
"CA-2015-130218","2015-03-23","SG-20470","59.480000000000004"
"CA-2015-106187","2015-06-23","RF-19345","268.4"
"US-2016-139388","2016-11-07","CC-12475","14.96"
"CA-2016-123722","2016-09-25","NH-18610","15.936"
"CA-2015-161263","2015-04-16","TS-21160","239.204"
"CA-2016-133697","2016-10-20","CM-12445","132.95"
"US-2015-145121","2015-10-02","MP-17965","26.9"
"US-2017-110646","2017-10-26","JF-15190","166.692"
"US-2016-134488","2016-09-24","PK-19075","155.372"
"CA-2014-163559","2014-09-23","ST-20530","139.44"
"CA-2016-106460","2016-02-19","GT-14710","70.88"
"CA-2017-141929","2017-09-04","RA-19285","711.394"
"US-2016-156986","2016-03-20","ZC-21910","132.709"
"CA-2016-155488","2016-11-13","FM-14290","44.02"
"CA-2016-120369","2016-10-28","VB-21745","756.8"
"CA-2016-105263","2016-08-06","LM-17065","38.34"
"US-2015-117184","2015-05-17","ON-18715","47.368"
"CA-2015-134257","2015-03-16","MS-17710","498.93"
"CA-2017-166436","2017-11-24","TS-21370","983.172"
"CA-2017-116953","2017-04-24","SV-20935","552"
"CA-2014-166891","2014-10-04","CC-12220","589.41"
"CA-2017-127432","2017-01-22","AD-10180","4189.379999999999"
"CA-2014-133158","2014-08-19","DW-13195","358.696"
"CA-2014-153913","2014-12-16","KB-16585","1015.816"
"CA-2014-126963","2014-06-15","PS-18760","36.544"
"CA-2017-158246","2017-11-09","JB-15400","215.976"
"US-2015-100069","2015-06-29","NF-18475","269.98"
"CA-2016-106397","2016-07-07","MJ-17740","58.94"
"CA-2017-136511","2017-03-23","MZ-17515","347.58"
"CA-2015-134201","2015-04-10","EH-14125","156.70999999999998"
"CA-2015-165050","2015-12-07","AH-10210","801.988"
"CA-2017-126676","2017-09-29","FH-14365","7.98"
"CA-2016-112585","2016-07-30","RW-19630","715.64"
"US-2017-133312","2017-11-25","BD-11500","369.97900000000004"
"US-2015-160857","2015-05-08","NW-18400","3384.518"
"CA-2014-144281","2014-06-10","HK-14890","491.55"
"CA-2016-163937","2016-01-10","JB-16000","24.85"
"CA-2017-161018","2017-11-09","PN-18775","96.53"
"CA-2016-148684","2016-12-25","TS-21655","870.04"
"CA-2015-100454","2015-11-20","BM-11650","258.01800000000003"
"CA-2015-124499","2015-10-09","FM-14380","659.8800000000001"
"CA-2017-119809","2017-08-18","YS-21880","3859.488"
"CA-2017-134978","2017-11-12","EB-13705","15.92"
"CA-2015-114811","2015-11-08","KD-16495","5850.514"
"CA-2016-145730","2016-03-03","CC-12220","962.4060000000001"
"CA-2016-139997","2016-07-01","EM-14140","1499.95"
"CA-2015-149587","2015-01-31","KB-16315","99.26000000000002"
"CA-2017-161809","2017-01-20","TH-21100","160.776"
"US-2017-123463","2017-12-23","GZ-14470","13.48"
"CA-2015-100251","2015-05-17","DV-13465","87.1"
"CA-2014-158281","2014-09-02","AG-10525","559.71"
"CA-2015-146465","2015-11-20","PB-18805","24.192"
"CA-2015-103723","2015-12-01","BT-11305","13.9"
"US-2017-158526","2017-12-29","KH-16360","1814.6799999999998"
"CA-2015-109470","2015-12-31","KC-16255","596.48"
"CA-2014-109918","2014-09-07","LR-17035","131.84"
"CA-2015-116876","2015-02-14","TT-21070","652.414"
"CA-2015-120103","2015-12-24","MS-17365","225.928"
"CA-2016-130778","2016-11-19","ND-18370","53.49"
"CA-2017-110821","2017-08-07","CK-12205","237.608"
"CA-2017-129028","2017-04-01","GB-14530","127.95"
"US-2016-125969","2016-11-06","LS-16975","319.98400000000004"
"CA-2014-143371","2014-12-28","MD-17350","1049.97"
"CA-2016-141551","2016-09-24","BP-11230","12.86"
"CA-2016-119165","2016-10-31","BD-11320","492.835"
"US-2017-156356","2017-04-16","ND-18370","61.486"
"CA-2015-158351","2015-06-20","BC-11125","319.984"
"US-2016-121013","2016-09-05","MM-17920","1678"
"CA-2015-142692","2015-10-23","AG-10495","3.592"
"CA-2015-121391","2015-10-04","AA-10315","26.96"
"US-2017-144582","2017-04-30","TC-21475","43.372"
"CA-2015-119480","2015-01-09","CC-12685","364.07"
"CA-2015-133536","2015-03-28","JH-15820","22.92"
"CA-2016-160129","2016-11-23","LS-17200","100.61599999999999"
"CA-2016-133340","2016-12-09","LH-17155","132.809"
"CA-2014-130274","2014-05-03","JS-15940","21.56"
"CA-2014-163293","2014-09-08","KC-16255","116.85"
"CA-2014-153927","2014-08-12","LL-16840","286.65000000000003"
"CA-2014-132864","2014-12-02","KN-16390","119.8"
"CA-2014-125150","2014-05-16","PW-19030","232.88"
"CA-2016-148698","2016-05-02","BD-11770","86.352"
"CA-2016-121601","2016-10-04","MO-17500","59.752"
"CA-2016-137652","2016-08-28","EB-13750","18.432"
"CA-2015-153906","2015-03-16","MS-17980","85.9"
"US-2016-153129","2016-12-26","FP-14320","33.9"
"CA-2017-124191","2017-06-12","TS-21610","8.856"
"CA-2016-127698","2016-12-01","MV-18190","863.928"
"US-2015-141684","2015-06-29","MM-18055","24.96"
"US-2017-103814","2017-12-09","LH-16900","143.856"
"US-2017-165456","2017-11-30","TB-21625","1079.316"
"US-2014-114188","2014-05-20","RF-19345","211.66000000000003"
"CA-2015-165162","2015-05-14","HG-15025","1117.92"
"CA-2017-124765","2017-11-25","HZ-14950","723.92"
"CA-2014-119151","2014-11-25","MP-18175","1393.872"
"CA-2014-133354","2014-02-22","SA-20830","19.44"
"US-2016-115441","2016-07-25","SH-19975","941.1800000000001"
"CA-2017-169439","2017-09-09","LC-17140","92.032"
"CA-2016-142895","2016-07-21","BP-11290","370.184"
"CA-2016-145303","2016-08-28","TP-21415","179.53680000000003"
"CA-2015-127824","2015-10-18","JC-15775","277.634"
"CA-2016-103919","2016-10-03","TP-21565","38.08"
"CA-2016-127642","2016-05-21","CP-12340","111.96"
"CA-2015-105970","2015-03-02","PA-19060","112.03999999999999"
"CA-2017-150931","2017-01-06","DP-13390","33.74"
"CA-2016-143924","2016-07-28","SC-20680","130.36"
"CA-2017-152079","2017-01-20","ML-17410","11.52"
"US-2014-115196","2014-09-09","DL-12925","1299.99"
"CA-2016-132304","2016-06-14","AR-10825","1115.17"
"CA-2014-166989","2014-11-14","RM-19675","80.624"
"CA-2017-157966","2017-03-13","SU-20665","1358.866"
"CA-2015-127502","2015-12-10","MT-17815","5.76"
"CA-2015-129112","2015-11-29","AW-10840","30.264000000000003"
"CA-2017-140872","2017-06-03","NR-18550","1111.6979999999999"
"CA-2014-110611","2014-10-06","JD-16015","83.92"
"US-2016-101196","2016-05-12","FM-14215","82.368"
"CA-2016-140256","2016-08-22","PW-19030","5.76"
"CA-2017-134565","2017-06-11","TB-21400","719.408"
"CA-2015-131884","2015-12-06","DK-13375","594.0020000000001"
"US-2014-138828","2014-09-02","KD-16345","72.69"
"CA-2017-121160","2017-11-04","FM-14290","65.84"
"CA-2017-100230","2017-12-11","AA-10375","149.872"
"CA-2015-127607","2015-03-20","JK-15730","21.376"
"CA-2015-143077","2015-09-17","SF-20965","28.524"
"CA-2014-139892","2014-09-08","BM-11140","10539.896"
"CA-2016-107216","2016-06-14","PV-18985","53.7"
"CA-2017-169362","2017-10-12","SP-20860","39.984"
"CA-2017-155873","2017-06-16","AB-10255","228.28"
"CA-2016-105018","2016-11-28","SK-19990","7.16"
"US-2017-146213","2017-09-09","MC-17605","159.96"
"CA-2015-125066","2015-12-14","KD-16495","62.459999999999994"
"CA-2017-144848","2017-04-04","DS-13030","400.61"
"CA-2017-162015","2017-07-11","KB-16240","1455.55"
"CA-2014-156594","2014-12-20","MC-17845","694.534"
"CA-2017-100580","2017-08-13","MK-17905","36.024"
"CA-2017-127264","2017-04-03","SA-20830","7.056"
"CA-2017-121853","2017-09-23","DB-13660","878.816"
"CA-2015-145485","2015-11-05","JM-16195","62.8"
"CA-2014-113047","2014-10-24","AP-10915","11.85"
"CA-2015-154823","2015-08-21","KN-16390","637.27"
"CA-2017-124086","2017-02-10","MP-18175","203.983"
"US-2015-157014","2015-10-03","BM-11785","139.544"
"US-2015-115238","2015-04-30","JW-15220","281.16"
"CA-2014-152268","2014-09-02","SC-20095","1793.98"
"US-2014-134971","2014-06-07","BP-11095","12.462"
"CA-2016-132549","2016-11-25","JK-15370","73.36"
"CA-2014-138359","2014-04-01","KH-16330","73.19999999999999"
"CA-2016-129868","2016-12-26","MC-18130","1431.078"
"CA-2016-106558","2016-01-17","DL-13495","316"
"CA-2015-132507","2015-07-30","CC-12610","61.792"
"CA-2016-164091","2016-09-17","LA-16780","547.33"
"US-2014-143231","2014-12-31","GM-14455","177.17000000000002"
"CA-2014-134551","2014-12-20","TS-21505","732.312"
"CA-2016-124772","2016-12-05","JG-15160","191.82"
"CA-2017-125269","2017-04-24","AF-10870","83.214"
"CA-2015-127453","2015-12-19","JK-15370","526.736"
"CA-2014-115049","2014-09-26","MM-17920","153.824"
"CA-2015-159590","2015-07-18","KC-16255","5.76"
"CA-2014-146591","2014-01-19","TS-21340","378.594"
"US-2014-110674","2014-02-12","SC-20095","129.568"
"CA-2015-162166","2015-09-08","NM-18520","68.28"
"CA-2016-152632","2016-10-27","JE-15475","40.2"
"CA-2014-136567","2014-12-20","PS-19045","2884.37"
"CA-2016-130680","2016-06-24","BD-11320","38.24"
"CA-2014-163419","2014-11-11","TZ-21580","1167.296"
"US-2015-164175","2015-04-30","PS-18970","213.115"
"US-2015-163433","2015-04-18","MP-17965","544.41"
"CA-2017-107958","2017-07-02","AH-10120","169.192"
"US-2014-167633","2014-09-30","BW-11200","15.552"
"CA-2014-120096","2014-07-04","KE-16420","209.96800000000002"
"US-2015-138093","2015-12-10","KM-16225","776.44"
"US-2017-148768","2017-11-30","PN-18775","71.976"
"US-2015-126235","2015-10-15","GA-14725","17.14"
"US-2014-160780","2014-06-21","SV-20785","36.252"
"CA-2017-162880","2017-12-25","GD-14590","3.856"
"CA-2014-132010","2014-10-13","MA-17995","389.74"
"US-2014-138835","2014-09-10","DA-13450","9.64"
"CA-2015-108588","2015-01-05","BG-11695","90.168"
"CA-2017-169894","2017-11-24","MV-17485","436.596"
"CA-2016-113978","2016-09-25","TS-21505","642.016"
"US-2016-115455","2016-09-08","SE-20110","615.606"
"US-2014-137680","2014-02-24","JH-15430","55.672"
"CA-2017-130302","2017-09-14","CY-12745","895.944"
"CA-2016-157749","2016-06-04","KL-16645","677.949"
"CA-2016-165918","2016-09-10","BD-11770","143.24"
"CA-2017-132353","2017-09-15","DB-13060","323.976"
"US-2014-117135","2014-06-21","NP-18325","425.66999999999996"
"CA-2015-145828","2015-10-05","MB-17305","53.04"
"CA-2015-101007","2015-02-09","MS-17980","20.8"
"CA-2016-139808","2016-10-07","MC-18100","93.36"
"CA-2015-101868","2015-06-09","MJ-17740","175.32"
"CA-2016-145548","2016-11-11","EB-13750","492.966"
"US-2014-150119","2014-04-23","LB-16795","592.5680000000001"
"CA-2014-128986","2014-08-03","GH-14410","93.024"
"CA-2017-134607","2017-10-03","HL-15040","22.58"
"US-2014-117170","2014-09-17","KT-16465","52.608000000000004"
"CA-2016-148740","2016-11-15","AH-10690","361.376"
"CA-2017-115070","2017-04-10","MG-18205","16.739"
"CA-2015-164084","2015-09-07","AG-10525","654.7719999999999"
"CA-2016-117681","2016-04-09","HF-14995","556.665"
"CA-2014-125829","2014-11-04","WB-21850","1729.4160000000002"
"CA-2017-125990","2017-10-19","JS-16030","39.624"
"CA-2015-109113","2015-12-19","EK-13795","25.488"
"CA-2016-102813","2016-07-02","EA-14035","569.9019999999999"
"CA-2015-163237","2015-08-07","EM-14095","520.03"
"CA-2015-136700","2015-12-06","DB-13120","8.96"
"CA-2014-126403","2014-09-09","RR-19525","2304.37"
"CA-2017-126074","2017-10-02","RF-19735","275.65000000000003"
"CA-2017-128769","2017-09-07","DM-12955","81.568"
"CA-2017-138163","2017-11-17","XP-21865","50.94"
"CA-2016-137337","2016-03-08","GB-14575","196.01600000000002"
"CA-2017-104850","2017-06-13","TW-21025","291.136"
"CA-2017-117114","2017-10-31","CY-12745","518.68"
"CA-2017-150091","2017-10-12","NP-18670","2258.28"
"CA-2017-105886","2017-12-18","DB-13660","18.96"
"CA-2015-144519","2015-11-13","AW-10930","403.94"
"CA-2017-168900","2017-05-04","SH-20395","2.313"
"CA-2016-130001","2016-04-23","HK-14890","36.24"
"CA-2014-169775","2014-08-29","RA-19945","709.0425"
"CA-2016-130638","2016-05-16","SC-20095","310.55999999999995"
"CA-2016-128972","2016-11-13","TS-21430","30.36"
"CA-2015-105347","2015-11-24","DP-13000","383.61"
"CA-2016-102127","2016-06-26","VP-21760","198.67000000000002"
"US-2017-120649","2017-01-20","JF-15490","3.52"
"CA-2016-155138","2016-09-08","JM-15580","99.87199999999999"
"US-2017-135503","2017-12-10","JE-16165","14.76"
"CA-2017-127306","2017-01-14","BH-11710","175.086"
"CA-2017-160017","2017-09-28","SP-20860","10.368"
"CA-2014-130918","2014-08-22","JP-15520","7.632"
"CA-2014-110786","2014-12-29","AJ-10795","1365.6299999999999"
"CA-2016-166772","2016-09-20","HJ-14875","163.88"
"CA-2017-123043","2017-08-24","AH-10195","28.416"
"CA-2014-150798","2014-12-01","JK-15730","1614.1240000000003"
"CA-2014-152562","2014-11-01","JO-15145","75.16"
"CA-2014-103100","2014-12-20","AB-10105","1107.66"
"CA-2015-112116","2015-03-16","JE-15475","171.96"
"CA-2017-152933","2017-10-12","MG-17650","1171.792"
"CA-2015-151785","2015-03-05","JJ-15445","7.104"
"CA-2016-113138","2016-11-19","NP-18685","34.992000000000004"
"CA-2017-136364","2017-07-13","MH-17455","130.602"
"US-2017-114034","2017-01-03","DL-13315","38.88"
"CA-2014-138296","2014-12-05","RC-19825","24.56"
"CA-2015-127544","2015-08-08","RD-19585","79.99"
"CA-2015-168186","2015-09-10","AB-10150","14.94"
"CA-2016-134474","2016-01-05","AJ-10795","255.904"
"CA-2016-158778","2016-09-05","DB-13210","1024.637"
"US-2015-156867","2015-11-13","LC-16870","378.138"
"CA-2017-147207","2017-01-02","TS-21655","1322.75"
"CA-2017-115931","2017-12-22","JM-15655","126.98"
"CA-2017-166142","2017-07-15","MM-17260","336.993"
"CA-2017-113481","2017-01-02","AS-10045","740.214"
"US-2017-141558","2017-03-11","MH-17290","987.188"
"CA-2014-122588","2014-11-25","AR-10540","52.96"
"CA-2017-154039","2017-02-17","JK-16120","605.752"
"CA-2015-152681","2015-01-17","SC-20260","6.68"
"CA-2014-151708","2014-08-08","MB-17305","217.352"
"US-2015-137008","2015-10-02","JP-15460","235.97"
"CA-2017-155985","2017-03-23","BE-11335","211.84"
"CA-2015-124058","2015-11-20","LC-16885","644.904"
"CA-2014-133963","2014-05-18","GA-14515","3.984"
"CA-2015-139248","2015-07-25","RD-19930","623.96"
"CA-2017-123029","2017-09-30","BT-11530","159.98"
"US-2016-140158","2016-10-04","DR-12940","5549.41"
"CA-2016-141586","2016-10-17","NK-18490","18.16"
"US-2017-128447","2017-11-10","MC-17845","429.592"
"US-2016-104794","2016-12-16","KD-16495","3.68"
"CA-2014-121769","2014-04-08","JS-15880","172.11"
"CA-2015-123141","2015-11-14","GZ-14470","1114.192"
"US-2016-133879","2016-03-21","KT-16465","544.99"
"CA-2015-125563","2015-04-11","PR-18880","121.888"
"CA-2015-138674","2015-11-14","KB-16585","259.864"
"US-2014-118997","2014-04-08","RA-19885","1215.92"
"CA-2016-115756","2016-09-05","PK-19075","634.46"
"CA-2015-162950","2015-06-28","DW-13585","498.492"
"CA-2014-131527","2014-12-01","TB-21280","95.968"
"CA-2014-141649","2014-09-30","DM-12955","795.408"
"CA-2015-122406","2015-08-02","BE-11455","448.21000000000004"
"CA-2016-163972","2016-10-17","MG-17890","120.666"
"CA-2014-134103","2014-01-30","MV-18190","240.5"
"CA-2017-115651","2017-07-09","NS-18640","67.304"
"CA-2017-165841","2017-12-21","DB-13210","517.9100000000001"
"CA-2014-162992","2014-12-19","BP-11095","832.1379999999999"
"CA-2016-165848","2016-06-04","EN-13780","1562.694"
"CA-2016-156265","2016-08-02","BF-11020","482.584"
"CA-2015-155054","2015-06-13","PS-19045","106.08000000000001"
"CA-2017-151190","2017-06-27","GT-14710","20.07"
"US-2017-107888","2017-11-16","CC-12220","354.77000000000004"
"CA-2017-168179","2017-11-02","JB-16000","19.44"
"US-2017-147886","2017-03-28","DH-13075","1435.96"
"CA-2015-135314","2015-07-09","MC-17575","269.982"
"CA-2016-118759","2016-11-14","MB-17305","448.44599999999997"
"CA-2015-119879","2015-11-21","SS-20410","1363.674"
"CA-2016-160598","2016-08-26","SV-20815","31.008"
"CA-2017-121419","2017-04-02","TC-21475","771.8"
"CA-2015-137512","2015-05-07","AG-10675","259.942"
"CA-2014-156006","2014-04-30","TM-21010","47.79"
"CA-2017-113453","2017-10-21","CM-12160","401.36400000000003"
"CA-2017-154137","2017-11-11","MT-17815","35.48"
"CA-2017-169012","2017-07-10","BF-11275","41.91"
"CA-2015-133025","2015-09-17","MO-17800","32.4"
"CA-2016-147123","2016-12-10","SJ-20125","80.28"
"CA-2017-124205","2017-09-15","TC-21145","1038.26"
"US-2016-147991","2016-05-05","ZD-21925","16.72"
"CA-2017-134649","2017-01-26","CA-11965","22.630000000000003"
"CA-2017-109715","2017-12-09","AH-10585","15.984"
"US-2015-126977","2015-09-17","PF-19120","7678.228"
"CA-2016-113607","2016-10-14","PW-19030","1203.89"
"CA-2017-166695","2017-05-20","CC-12430","868.452"
"CA-2015-137526","2015-01-13","PB-19150","612.4580000000001"
"US-2015-101511","2015-11-21","JE-15745","412.682"
"US-2016-152051","2016-06-25","TS-21160","714.498"
"CA-2017-163818","2017-10-04","PS-18970","19.98"
"CA-2017-169124","2017-07-03","MB-17305","129.39"
"US-2014-106992","2014-09-19","SB-20290","5579.9400000000005"
"CA-2017-121503","2017-07-03","FH-14275","871.028"
"CA-2015-146948","2015-07-16","MG-17890","299.75"
"CA-2017-159506","2017-11-27","JR-16210","656.22"
"CA-2016-102792","2016-12-13","JC-15340","9.84"
"US-2016-116729","2016-12-25","GK-14620","2875.544"
"CA-2017-132234","2017-10-16","MY-17380","547.3"
"CA-2015-158148","2015-12-20","JM-15865","36.27"
"CA-2017-122987","2017-08-16","SJ-20215","80.564"
"CA-2015-112375","2015-12-21","RD-19720","78.19200000000001"
"CA-2017-120936","2017-12-17","CA-12310","495.3"
"CA-2014-157644","2014-12-31","AH-10030","53.67"
